Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,SD_EN,SD_PCODE
0.34867645667,0.00589982338,Kauwa,NG008017006,Kauwa,Kauwa,,Kukawa,NG008017,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.79406318974,0.02492862348,Kawuri,NG008016005,Kawuri,Kawuri,,Konduga,NG008016,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
1.06401676505,0.04401653593,Kayeri,NG036005008,Kayeri,Kayeri,,Fune,NG036005,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.69364486500,0.02768999664,Kekeno,NG008017007,Kekeno,Kekeno,,Kukawa,NG008017,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.77922709716,0.01192523783,Kessa'A,NG008001007,KessaA,Mallamfatori Kessa,,Abadam,NG008001,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.38417709154,0.00525165802,Ketembere,NG002017006,Ketembere,Ketembere,,Shelleng,NG002017,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.40409545284,0.00487337480,Khadammari,NG008013010,Khadammari,Ngudaa/Addamari,,Jere,NG008013,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.34771473032,0.00404644560,Kidda,NG008012005,Kidda,Kida,,Hawul,NG008012,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
1.27986540792,0.04868726855,Kilange Funa,NG002018004,Kilange Funa,Kilange Funa,,Song,NG002018,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.42534434621,0.00734521386,Kilange Hirna,NG002018005,Kilange Hirna,Kilange Hirna,,Song,NG002018,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.43725507772,0.00638539072,Kingarawa,NG008010007,Kingarawa,Kingarwa,,Guzamala,NG008010,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.63615237249,0.02108234397,Kingowa,NG008009008,Kingowa,Kingowa,,Gubio,NG008009,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.47443959421,0.01269687334,Kirawa,NG008011010,Kirawa,Kirawa/Jimini,,Gwoza,NG008011,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.43932557574,0.00799216360,Kirchinga,NG002010005,Kirchinga,K/Wuro Ngayandi,,Madagali,NG002010,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
1.09318189069,0.05731286195,Kirenowa,NG008022006,Kirenowa,Kirenowa,,Marte,NG008022,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.38191826829,0.00727492543,Kiri,NG002017007,Kiri,Kiri,,Shelleng,NG002017,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
1.02419953185,0.04368043874,Kiri 1,NG002019004,Kiri 1,Kiri I,,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.50444070430,0.01149442865,Kiri 2,NG002019005,Kiri 2,Kiri II,,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.64718273127,0.01304200668,Kodomti,NG002016005,Kodomti,Kodomti,,Numan,NG002016,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.46089791650,0.00941388294,Kogin Baba 1,NG002019006,Kogin Baba 1,Kongin Baba I,,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
1.63146074295,0.07026271762,Kogin Baba 2,NG002019007,Kogin Baba 2,Kongin Baba II,,Toungo,NG002019,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.29861585395,0.00512902390,Kola,NG002006008,Kola,Kola,,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.02547732323,0.00003204065,Kolere,NG002014004,Kolere,Kolere,,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
1.17956930951,0.05522820848,Kollere Kafaje,NG036005009,Kollere Kafaje,Kollere/Kafaje,,Fune,NG036005,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.69261077055,0.01833472299,Koma 1,NG002008004,Koma 1,Koma I,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.83156085648,0.02733055433,Koma 2,NG002008005,Koma 2,Koma II,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.28216523445,0.00419874632,Kombo,NG008027007,Kombo,Kombo,,Shani,NG008027,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.23491779514,0.00230012487,Konduga,NG008016007,Konduga,Konduga,,Konduga,NG008016,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.44701313714,0.00822012907,Konkol,NG002011003,Konkol,Konkol,,Maiha,NG002011,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.55432773540,0.00951127627,Konkomma,NG036011005,Konkomma,Kom-Komma,,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.90388960783,0.03246824310,Koriyel,NG036015005,Koriyel,Koriyel,,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.92023660841,0.04386396775,Korongilum,NG008006006,Korongilum,Korongilim,,Chibok,NG008006,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.43673044465,0.00953640654,Koshebe,NG008019004,Koshebe,Koshebe,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.73093515012,0.01787623462,Kpasham,NG002001008,Kpasham,Kpasham,,Demsa,NG002001,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.32372989759,0.00524853902,Kubo,NG008027008,Kubo,Kubo,,Shani,NG008027,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.39820177159,0.00438468210,Kubuku,NG008018004,Kubuku,Kubuku,,Kwaya Kusar,NG008018,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.67826978329,0.01765319186,Kuburmbula,NG008006007,Kuburmbula,Kuburmbula,,Chibok,NG008006,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.85629054821,0.01823934149,Kuda,NG008026007,Kuda,Kuda,,Nganzai,NG008026,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.77356359504,0.01757753528,Kudokurgo,NG008001005,Kudokurgo,Kudokurgu,,Abadam,NG008001,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.88427118561,0.03836078333,Kukareta Warsala,NG036003006,Kukareta Warsala,Kukareta/Warsala,,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.50110247091,0.00891951589,Kukawa,NG008017008,Kukawa,Kukawa,,Kukawa,NG008017,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.55732647323,0.00597352578,Kukayasku,NG036011006,Kukayasku,Kuka-Yasku,,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.34062719819,0.00575772015,Kukuri,NG036012007,Kukuri,Kukuri/Chiromari,,Nangere,NG036012,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.62147276128,0.01848273384,Kulli,NG008022007,Kulli,Kulli,,Marte,NG008022,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.81496432836,0.02989545269,Kumagannam,NG036017005,Kumagannam,Kumagannam,,Yusufari,NG036017,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.24597494110,0.00212539478,Kumalia,NG008024003,Kumalia,Kumalia,,Monguno,NG008024,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.29666915994,0.00440737806,Kumshe,NG008003006,Kumshe,Kumshe /Nduguno,,Bama,NG008003,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.58728436589,0.02046802232,Kupti,NG008020010,Kupti,Kubti,,Magumeri,NG008020,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.36911544850,0.00679259482,Kuranabasa,NG008011011,Kuranabasa,Kurana Bassa/Ngoshe - Sama'A,,Gwoza,NG008011,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.59273742416,0.00949442920,Kurba Gayi,NG008018005,Kurba Gayi,Kurba,,Kwaya Kusar,NG008018,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.85582854288,0.02469253382,Kurnawa,NG008026008,Kurnawa,Kurnawa,,Nganzai,NG008026,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
1.35147451164,0.06721880893,Kurnawa,NG036002009,Kurnawa,Kurnawa,,Bursari,NG036002,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.65867217764,0.01450502610,Kushimaga,NG036008009,Kushimaga,Kushimaga,,Gulani,NG036008,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
1.57989782370,0.09669070074,Kusur,NG036006010,Kusur,Damakarwa/Kusur,,Geidam,NG036006,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.20346047311,0.00220851698,Kwaja,NG002015005,Kwaja,Kwaja,,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.82170176704,0.03198064848,Kwajaffa,NG008012006,Kwajaffa,Kwajaffa/Hang,,Hawul,NG008012,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.23243526732,0.00343276186,Kwarhi,NG002007008,Kwarhi,Kwarhi,,Hong,NG002007,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.54576826765,0.01585714062,Kwaya Kusar,NG008018006,Kwaya Kusar,Kwaya Kusar,,Kwaya Kusar,NG008018,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.35927448771,0.00783769852,Kwayabura,NG008012007,Kwayabura,Kwaya-Bur/Tanga Rumta,,Hawul,NG008012,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.41718670858,0.00524958639,Lafiya,NG002009003,Lafiya,Lafiya,,Lamurde,NG002009,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
1.72679438884,0.05120569308,Lafiya Loi Loi,NG036009008,Lafiya Loi Loi,Lafiya Loi-Loi,,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.33826892413,0.00508124083,Lakundum,NG008027009,Lakundum,Kwaba,,Shani,NG008027,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.99720933425,0.03517883871,Lamisu,NG036011007,Lamisu,Lamisu,,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.15843116580,0.00056011722,Lamisula,NG008021010,Lamisula,Lamisula/Jabba Mari,,Maiduguri,NG008021,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.30317744059,0.00477915616,Lamurde,NG002009004,Lamurde,Lamurde,,Lamurde,NG002009,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.24738172644,0.00319938382,Lamurde,NG002015006,Lamurde,Lamorde,,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.45324436730,0.00651698564,Langawa Darin,NG036012008,Langawa Darin,Langawa / Darin,,Nangere,NG036012,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
1.12484220944,0.05198608174,Lantaiwa,NG036015006,Lantaiwa,Lantaiwa,,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.22946779166,0.00337134387,Lassa,NG008002006,Lassa,Lassa,,Askira/Uba,NG008002,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.06032723871,0.00015456267,Lawan Fannami,NG036001005,Lawan Fannami,Lawan Fannami,,Bade,NG036001,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.05806457086,0.00011486798,Lawan Musa,NG036001006,Lawan Musa,Lawan Musa,,Bade,NG036001,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.61247795077,0.01869799846,Layi,NG008023008,Layi,Layi,,Mobbar,NG008023,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.78790558099,0.02469981360,Lege,NG008019005,Lege,Laje,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
1.08501415140,0.02225820745,Leko,NG002008006,Leko,Leko,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.57562228183,0.01558128085,Libbo,NG002017008,Libbo,Libbo,,Shelleng,NG002017,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.23544526962,0.00243979425,Likama,NG008006002,Likama,Chibok Likama,,Chibok,NG008006,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.35796416975,0.00524482710,Limanti,NG008004007,Limanti,Limanti,,Bayo,NG008004,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.66050857625,0.02663347722,Limanti,NG008019006,Limanti,Limanti,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.03973005576,0.00005834413,Limanti,NG008021011,Limanti,Limanti,,Maiduguri,NG008021,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.02177576984,0.00003063119,Limawa,NG002020007,Limawa,Limawa,,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.54209626107,0.01184920839,Logumane,NG008025004,Logumane,Logumane,,Ngala,NG008025,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.25918820606,0.00352700645,Lokoro,NG002006009,Lokoro,Lokoro,,Guyuk,NG002006,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.18978385983,0.00098277800,Lokuwa,NG002014005,Lokuwa,Lokuwa,,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.63420385936,0.01838381780,Loskuri,NG008019007,Loskuri,Loskuri,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.06494475891,0.00014723348,Luggere,NG002020008,Luggere,Luggere,,Yola North,NG002020,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.74582577933,0.02572670753,M. Kaza,NG008008006,M. Kaza,Mudu / Kaza,,Dikwa,NG008008,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.70063627432,0.02072084345,M. Maja,NG008008005,M. Maja,Mallam Maja,,Dikwa,NG008008,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.50847470646,0.00890297324,Ma'Afa,NG008019008,MaAfa,Ma'Afa,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
1.02342634514,0.03452130847,Ma'Anna,NG036006011,MaAnna,Ma'Anna/Dagambi,,Geidam,NG036006,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.56270147663,0.00744822607,Machina,NG036011008,Machina,Machina-Kwari,,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.89115729868,0.03084522076,Mada,NG008015006,Mada,Mada,,Kala/Balge,NG008015,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.11564079218,0.00081810094,Madagali,NG002010006,Madagali,Madagali,,Madagali,NG002010,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.33168052226,0.00381812952,Madzi,NG002013005,Madzi,Madzi,,Michika,NG002013,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
1.00843195921,0.03927625100,Mafa,NG008019009,Mafa,Mafa,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
1.55422222401,0.07763053664,Mafa,NG036015007,Mafa,Mafa,,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.03434781519,0.00006822388,Mafoni,NG008021012,Mafoni,Mafoni,,Maiduguri,NG008021,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.54331078114,0.01796540932,Magumeri,NG008020011,Magumeri,Magumeri,,Magumeri,NG008020,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.30772200299,0.00480934995,Maiha Gari,NG002011004,Maiha Gari,Maiha Gari,,Maiha,NG002011,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.86334806382,0.02871404184,Maimalari,NG036017006,Maimalari,Mai-Malari,,Yusufari,NG036017,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.17039217643,0.00091227468,Maimusari,NG008013007,Maimusari,Maimusari,,Jere,NG008013,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.34094681059,0.00750486391,Mainok,NG008014009,Mainok,Mainok,,Kaga,NG008014,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.67369429894,0.02209427675,Mairari,NG008010008,Mairari,Mairari,,Guzamala,NG008010,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.87443175906,0.02754351458,Mairari,NG036016006,Mairari,Mairari,,Yunusari,NG036016,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.19613658248,0.00197118107,Mairi,NG008013008,Mairi,Mairi,,Jere,NG008013,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.36086335140,0.00522689419,Maisandari,NG008021013,Maisandari,Maisandari,,Maiduguri,NG008021,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.80301857474,0.01668962920,Maisandari Wi,NG036003007,Maisandari Wi,Maisandari/Waziri Ibrahim Estate,,Damaturu,NG036003,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.42813724257,0.00955850650,Maiwa,NG008026009,Maiwa,Maiwa,,Nganzai,NG008026,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.70794252365,0.01277605280,Maja Kura,NG036013008,Maja Kura,Maja-Kura,,Nguru,NG036013,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.12381114390,0.00073403277,Makama A,NG002021004,Makama A,Makama 'A',,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.05702220834,0.00019894075,Makama B,NG002021005,Makama B,Makama 'B',,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.04575653770,0.00010594062,Malari,NG008016003,Malari,Dawa East / Malari / Kangamari,,Konduga,NG008016,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.88730269479,0.02448655757,Mamudo,NG036014008,Mamudo,Mamudo,,Potiskum,NG036014,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.88689357666,0.03720031773,Manda Da'A,NG036015008,Manda DaA,Mandadawa,,Tarmua,NG036015,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.40364911957,0.01089877685,Mandala,NG008024004,Mandala,Mandala,,Monguno,NG008024,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.85789433691,0.02510577824,Mandaragirau,NG008005007,Mandaragirau,Mandara Girau,,Biu,NG008005,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.60602812780,0.01692816275,Mandunari,NG036007007,Mandunari,Mallam Dunari,,Gujba,NG036007,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.50736091994,0.00899868909,Manjekin,NG002011005,Manjekin,Manjekin,,Maiha,NG002011,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.75220843647,0.02194256959,Mapeo,NG002008007,Mapeo,Mapeo,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.29249758671,0.00526528889,Marama Kidang,NG008012008,Marama Kidang,Marama/Kidang,,Hawul,NG008012,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.68695860039,0.01935172225,Margata,NG008008004,Margata,Magarta / Sheffri,,Dikwa,NG008008,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.59832664761,0.01652384701,Marguba,NG008014010,Marguba,Marguba,,Kaga,NG008014,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.96240423199,0.02880713804,Marmari Gudugurka,NG036005010,Marmari Gudugurka,Gudugurka/Marmar  I,,Fune,NG036005,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.59379386723,0.01789818920,Marte,NG008022008,Marte,Marte,,Marte,NG008022,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno North,NG00802
0.75317909044,0.02580453274,Masaba,NG036002010,Masaba,Masaba,,Bursari,NG036002,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe East,NG03601
0.12807884857,0.00069258574,Mashamari,NG008013009,Mashamari,Mashamari,,Jere,NG008013,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
1.11197785323,0.04776373275,Mashio,NG036005011,Mashio,Mashio,,Fune,NG036005,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe South,NG03603
0.94878710710,0.01160701009,Maskandare,NG036011009,Maskandare,Maskandare,,Machina,NG036011,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.87256492837,0.03024664483,Masu,NG008019010,Masu,Masu,,Mafa,NG008019,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno Central,NG00801
0.33295763091,0.00544238852,Mayo Bani,NG002014006,Mayo Bani,Mayo Bani,,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
1.03435617511,0.03759224512,Mayo Farang,NG002012006,Mayo Farang,Mayo Farang,,Mayo-Belwa,NG002012,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
1.34585881711,0.04783181684,Mayo Inne,NG002002006,Mayo Inne,Mayo Ine,,Fufore,NG002002,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
1.10818418781,0.03374341173,Mayo Kalaye,NG002008008,Mayo Kalaye,Mayokalaye,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.70426788751,0.01407071799,Mayo Lope,NG002007009,Mayo Lope,Mayo Lope,,Hong,NG002007,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.37366040758,0.00607556536,Mayo Nguli,NG002011006,Mayo Nguli,Mayonguli,,Maiha,NG002011,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.79592874885,0.02478827459,Mayori,NG036017007,Mayori,Mayori,,Yusufari,NG036017,Yobe,NG036,Nigeria,NG,2017/03/31,2019/04/17,,Yobe North,NG03602
0.58747886070,0.01538764655,Mbalala,NG008006008,Mbalala,Mbalala,,Chibok,NG008006,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.44915113068,0.00990396560,Mbamba,NG002021006,Mbamba,Mbamba,,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.03596808743,0.00006279954,Mbamoi,NG002021007,Mbamoi,Mbamoi,,Yola South,NG002021,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa Central,NG00201
0.22081351044,0.00175403080,Mbilla,NG002012007,Mbilla,Mayo-Belwa,,Mayo-Belwa,NG002012,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.40057012371,0.00723128505,Mbokura,NG008006009,Mbokura,Mboa Kura,,Chibok,NG008006,Borno,NG008,Nigeria,NG,2017/03/31,2019/04/17,,Borno South,NG00803
0.42061111262,0.00623577205,Mbula,NG002001009,Mbula,Mbula Kuli,,Demsa,NG002001,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.58636797822,0.01620510412,Mbullo,NG002008009,Mbullo,Mbulo,,Jada,NG002008,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa South,NG00203
0.07536935644,0.00028446591,Michika 1,NG002013006,Michika 1,Michika  I,,Michika,NG002013,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.20771968857,0.00130033937,Michika 2,NG002013007,Michika 2,Michika  II,,Michika,NG002013,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
0.59568405356,0.00871704730,Mijilu,NG002014007,Mijilu,Mijilu,,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,2017/03/31,2019/04/17,,Adamawa North,NG00202
